Unnamed: 0,Voltage,Ontime,Offtime,Cycle,Conductivity,Cu,Ni,Pb,Zn,Cr,199.820,200.007,200.194,200.381,200.568,200.755,200.942,201.128,201.315,201.502,201.689,201.876,202.062,202.249,202.436,202.622,202.809,202.996,203.183,203.369,203.556,203.743,203.929,204.116,204.302,204.489,204.676,204.862,205.049,205.235,205.422,205.608,205.795,205.981,206.168,206.354,206.541,206.727,206.914,207.100,207.286,207.473,207.659,207.846,208.032,208.218,208.405,208.591,208.777,208.964,209.150,209.336,209.522,209.709,209.895,210.081,210.267,210.453,210.640,210.826,211.012,211.198,211.384,211.570,211.757,211.943,212.129,212.315,212.501,212.687,212.873,213.059,213.245,213.431,213.617,213.803,213.989,214.175,214.361,214.547,214.733,214.918,215.104,215.290,215.476,215.662,215.848,216.034,216.219,216.405,216.591,216.777,216.962,217.148,217.334,217.520,217.705,217.891,218.077,218.262,218.448,218.634,218.819,219.005,219.191,219.376,219.562,219.747,219.933,220.118,220.304,220.489,220.675,220.860,221.046,221.231,221.417,221.602,221.788,221.973,222.158,222.344,222.529,222.714,222.900,223.085,223.270,223.456,223.641,223.826,224.012,224.197,224.382,224.567,224.752,224.938,225.123,225.308,225.493,225.678,225.863,226.049,226.234,226.419,226.604,226.789,226.974,227.159,227.344,227.529,227.714,227.899,228.084,228.269,228.454,228.639,228.824,229.009,229.194,229.378,229.563,229.748,229.933,230.118,230.303,230.487,230.672,230.857,231.042,231.226,231.411,231.596,231.781,231.965,232.150,232.335,232.519,232.704,232.888,233.073,233.258,233.442,233.627,233.811,233.996,234.180,234.365,234.549,234.734,234.918,235.103,235.287,235.472,235.656,235.841,236.025,236.209,236.394,236.578,236.762,236.947,237.131,237.315,237.500,237.684,237.868,238.052,238.236,238.421,238.605,238.789,238.973,239.157,239.342,239.526,239.710,239.894,240.078,240.262,240.446,240.630,240.814,240.998,241.182,241.366,241.550,241.734,241.918,242.102,242.286,242.470,242.654,242.838,243.021,243.205,243.389,243.573,243.757,243.940,244.124,244.308,244.492,244.675,244.859,245.043,245.227,245.410,245.594,245.778,245.961,246.145,246.328,246.512,246.696,246.879,247.063,247.246,247.430,247.613,247.797,247.980,248.164,248.347,248.531,248.714,248.897,249.081,249.264,249.448,249.631,249.814,249.998,250.181,250.364,250.547,250.731,250.914,251.097,251.280,251.464,251.647,251.830,252.013,252.196,252.379,252.562,252.746,252.929,253.112,253.295,253.478,253.661,253.844,254.027,254.210,254.393,254.576,254.759,254.942,255.125,255.307,255.490,255.673,255.856,256.039,256.222,256.405,256.587,256.770,256.953,257.136,257.318,257.501,257.684,257.867,258.049,258.232,258.415,258.597,258.780,258.962,259.145,259.328,259.510,259.693,259.875,260.058,260.240,260.423,260.605,260.788,260.970,261.152,261.335,261.517,261.700,261.882,262.064,262.247,262.429,262.611,262.794,262.976,263.158,263.340,263.523,263.705,263.887,264.069,264.251,264.434,264.616,264.798,264.980,265.162,265.344,265.526,265.708,265.890,266.072,266.254,266.436,266.618,266.800,266.982,267.164,267.346,267.528,267.710,267.892,268.073,268.255,268.437,268.619,268.801,268.982,269.164,269.346,269.528,269.709,269.891,270.073,270.254,270.436,270.618,270.799,270.981,271.163,271.344,271.526,271.707,271.889,272.070,272.252,272.433,272.615,272.796,272.978,273.159,273.340,273.522,273.703,273.885,274.066,274.247,274.428,274.610,274.791,274.972,275.154,275.335,275.516,275.697,275.878,276.060,276.241,276.422,276.603,276.784,276.965,277.146,277.327,277.508,277.689,277.870,278.051,278.232,278.413,278.594,278.775,278.956,279.137,279.318,279.499,279.680,279.861,280.041,280.222,280.403,280.584,280.765,280.945,281.126,281.307,281.487,281.668,281.849,282.029,282.210,282.391,282.571,282.752,282.932,283.113,283.293,283.474,283.655,283.835,284.015,284.196,284.376,284.557,284.737,284.918,285.098,285.278,285.459,285.639,285.819,286.000,286.180,286.360,286.540,286.721,286.901,287.081,287.261,287.441,287.622,287.802,287.982,288.162,288.342,288.522,288.702,288.882,289.062,289.242,289.422,289.602,289.782,289.962,290.142,290.322,290.502,290.682,290.862,291.041,291.221,291.401,291.581,291.761,291.940,292.120,292.300,292.479,292.659,292.839,293.019,293.198,293.378,293.557,293.737,293.917,294.096,294.276,294.455,294.635,294.814,294.994,295.173,295.353,295.532,295.711,295.891,296.070,296.250,296.429,296.608,296.788,296.967,297.146,297.325,297.505,297.684,297.863,298.042,298.221,298.401,298.580,298.759,298.938,299.117,299.296,299.475,299.654,299.833,300.012,300.191,300.370,300.549,300.728,300.907,301.086,301.265,301.444,301.623,301.802,301.980,302.159,302.338,302.517,302.695,302.874,303.053,303.232,303.410,303.589,303.768,303.946,304.125,304.304,304.482,304.661,304.839,305.018,305.196,305.375,305.553,305.732,305.910,306.089,306.267,306.445,306.624,306.802,306.981,307.159,307.337,307.516,307.694,307.872,308.050,308.229,308.407,308.585,308.763,308.941,309.119,309.298,309.476,309.654,309.832,310.010,310.188,310.366,310.544,310.722,310.900,311.078,311.256,311.434,311.612,311.789,311.967,312.145,312.323,312.501,312.679,312.856,313.034,313.212,313.390,313.567,313.745,313.923,314.100,314.278,314.456,314.633,314.811,314.988,315.166,315.343,315.521,315.698,315.876,316.053,316.231,316.408,316.586,316.763,316.940,317.118,317.295,317.472,317.650,317.827,318.004,318.182,318.359,318.536,318.713,318.890,319.068,319.245,319.422,319.599,319.776,319.953,320.130,320.307,320.484,320.661,320.838,321.015,321.192,321.369,321.546,321.723,321.900,322.077,322.253,322.430,322.607,322.784,322.961,323.137,323.314,323.491,323.667,323.844,324.021,324.197,324.374,324.551,324.727,324.904,325.080,325.257,325.433,325.610,325.786,325.963,326.139,326.316,326.492,326.669,326.845,327.021,327.198,327.374,327.550,327.727,327.903,328.079,328.255,328.431,328.608,328.784,328.960,329.136,329.312,329.488,329.664,329.840,330.016,330.193,330.368,330.544,330.720,330.896,331.072,331.248,331.424,331.600,331.776,331.952,332.128,332.303,332.479,332.655,332.831,333.006,333.182,333.358,333.533,333.709,333.885,334.060,334.236,334.412,334.587,334.763,334.938,335.114,335.289,335.465,335.640,335.816,335.991,336.166,336.342,336.517,336.692,336.868,337.043,337.218,337.394,337.569,337.744,337.919,338.095,338.270,338.445,338.620,338.795,338.970,339.145,339.320,339.495,339.670,339.845,340.020,340.195,340.370,340.545,340.720,340.895,341.070,341.245,341.420,341.594,341.769,341.944,342.119,342.293,342.468,342.643,342.818,342.992,343.167,343.342,343.516,343.691,343.865,344.040,344.214,344.389,344.563,344.738,344.912,345.087,345.261,345.436,345.610,345.784,345.959,346.133,346.307,346.482,346.656,346.830,347.004,347.178,347.353,347.527,347.701,347.875,348.049,348.223,348.397,348.571,348.746,348.920,349.094,349.267,349.441,349.615,349.789,349.963,350.137,350.311,350.485,350.659,350.832,351.006,351.180,351.354,351.527,351.701,351.875,352.048,352.222,352.396,352.569,352.743,352.917,353.090,353.264,353.437,353.611,353.784,353.958,354.131,354.304,354.478,354.651,354.825,354.998,355.171,355.344,355.518,355.691,355.864,356.037,356.211,356.384,356.557,356.730,356.903,357.076,357.249,357.422,357.596,357.769,357.942,358.115,358.288,358.460,358.633,358.806,358.979,359.152,359.325,359.498,359.671,359.843,360.016,360.189,360.362,360.534,360.707,360.880,361.052,361.225,361.397,361.570,361.743,361.915,362.088,362.260,362.433,362.605,362.778,362.950,363.122,363.295,363.467,363.640,363.812,363.984,364.156,364.329,364.501,364.673,364.845,365.018,365.190,365.362,365.534,365.706,365.878,366.050,366.222,366.394,366.566,366.738,366.910,367.082,367.254,367.426,367.598,367.770,367.942,368.113,368.285,368.457,368.629,368.801,368.972,369.144,369.316,369.487,369.659,369.831,370.002,370.174,370.345,370.517,370.688,370.860,371.031,371.203,371.374,371.546,371.717,371.888,372.060,372.231,372.402,372.574,372.745,372.916,373.088,373.259,373.430,373.601,373.772,373.943,374.115,374.286,374.457,374.628,374.799,374.970,375.141,375.312,375.483,375.654,375.824,375.995,376.166,376.337,376.508,376.679,376.849,377.020,377.191,377.362,377.532,377.703,377.874,378.044,378.215,378.386,378.556,378.727,378.897,379.068,379.238,379.409,379.579,379.750,379.920,380.090,380.261,380.431,380.601,380.772,380.942,381.112,381.282,381.453,381.623,381.793,381.963,382.133,382.303,382.474,382.644,382.814,382.984,383.154,383.324,383.494,383.664,383.834,384.003,384.173,384.343,384.513,384.683,384.853,385.022,385.192,385.362,385.532,385.701,385.871,386.041,386.210,386.380,386.549,386.719,386.889,387.058,387.228,387.397,387.567,387.736,387.905,388.075,388.244,388.414,388.583,388.752,388.922,389.091,389.260,389.429,389.598,389.768,389.937,390.106,390.275,390.444,390.613,390.782,390.951,391.120,391.289,391.458,391.627,391.796,391.965,392.134,392.303,392.472,392.641,392.809,392.978,393.147,393.316,393.484,393.653,393.822,393.990,394.159,394.328,394.496,394.665,394.833,395.002,395.170,395.339,395.507,395.676,395.844,396.012,396.181,396.349,396.517,396.686,396.854,397.022,397.190,397.359,397.527,397.695,397.863,398.031,398.199,398.368,398.536,398.704,398.872,399.040,399.208,399.376,399.543,399.711,399.879,400.047,400.215,400.383,400.551,400.718,400.886,401.054,401.222,401.389,401.557,401.725,401.892,402.060,402.227,402.395,402.562,402.730,402.897,403.065,403.232,403.400,403.567,403.735,403.902,404.069,404.237,404.404,404.571,404.738,404.906,405.073,405.240,405.407,405.574,405.741,405.909,406.076,406.243,406.410,406.577,406.744,406.911,407.078,407.245,407.411,407.578,407.745,407.912,408.079,408.246,408.412,408.579,408.746,408.912,409.079,409.246,409.412,409.579,409.746,409.912,410.079,410.245,410.412,410.578,410.745,410.911,411.077,411.244,411.410,411.577,411.743,411.909,412.075,412.242,412.408,412.574,412.740,412.906,413.073,413.239,413.405,413.571,413.737,413.903,414.069,414.235,414.401,414.567,414.733,414.898,415.064,415.230,415.396,415.562,415.728,415.893,416.059,416.225,416.390,416.556,416.722,416.887,417.053,417.218,417.384,417.550,417.715,417.880,418.046,418.211,418.377,418.542,418.708,418.873,419.038,419.203,419.369,419.534,419.699,419.864,420.030,420.195,420.360,420.525,420.690,420.855,421.020,421.185,421.350,421.515,421.680,421.845,422.010,422.175,422.340,422.504,422.669,422.834,422.999,423.164,423.328,423.493,423.658,423.822,423.987,424.152,424.316,424.481,424.645,424.810,424.974,425.139,425.303,425.467,425.632,425.796,425.961,426.125,426.289,426.453,426.618,426.782,426.946,427.110,427.275,427.439,427.603,427.767,427.931,428.095,428.259,428.423,428.587,428.751,428.915,429.079,429.243,429.406,429.570,429.734,429.898,430.062,430.225,430.389,430.553,430.716,430.880,431.044,431.207,431.371,431.534,431.698,431.861,432.025,432.188,432.352,432.515,432.679,432.842,433.005,433.169,433.332,433.495,433.658,433.822,433.985,434.148,434.311,434.474,434.637,434.800,434.964,435.127,435.290,435.453,435.616,435.778,435.941,436.104,436.267,436.430,436.593,436.756,436.918,437.081,437.244,437.406,437.569,437.732,437.894,438.057,438.220,438.382,438.545,438.707,438.870,439.032,439.195,439.357,439.519,439.682,439.844,440.006,440.169,440.331,440.493,440.655,440.818,440.980,441.142,441.304,441.466,441.628,441.790,441.952,442.114,442.276,442.438,442.600,442.762,442.924,443.086,443.248,443.409,443.571,443.733,443.895,444.056,444.218,444.380,444.541,444.703,444.865,445.026,445.188,445.349,445.511,445.672,445.834,445.995,446.156,446.318,446.479,446.640,446.802,446.963,447.124,447.285,447.447,447.608,447.769,447.930,448.091,448.252,448.413,448.574,448.735,448.896,449.057,449.218,449.379,449.540,449.701,449.862,450.023,450.183,450.344,450.505,450.665,450.826,450.987,451.147,451.308,451.469,451.629,451.790,451.950,452.111,452.271,452.432,452.592,452.753,452.913,453.073,453.234,453.394,453.554,453.714,453.875,454.035,454.195,454.355,454.515,454.675,454.835,454.995,455.155,455.315,455.475,455.635,455.795,455.955,456.115,456.275,456.435,456.594,456.754,456.914,457.074,457.233,457.393,457.553,457.712,457.872,458.031,458.191,458.350,458.510,458.669,458.829,458.988,459.148,459.307,459.466,459.626,459.785,459.944,460.104,460.263,460.422,460.581,460.740,460.899,461.058,461.218,461.377,461.536,461.695,461.854,462.013,462.171,462.330,462.489,462.648,462.807,462.966,463.124,463.283,463.442,463.601,463.759,463.918,464.076,464.235,464.394,464.552,464.711,464.869,465.028,465.186,465.344,465.503,465.661,465.820,465.978,466.136,466.294,466.453,466.611,466.769,466.927,467.085,467.243,467.401,467.560,467.718,467.876,468.034,468.191,468.349,468.507,468.665,468.823,468.981,469.139,469.296,469.454,469.612,469.770,469.927,470.085,470.243,470.400,470.558,470.715,470.873,471.030,471.188,471.345,471.503,471.660,471.817,471.975,472.132,472.289,472.447,472.604,472.761,472.918,473.075,473.232,473.389,473.547,473.704,473.861,474.018,474.175,474.332,474.488,474.645,474.802,474.959,475.116,475.273,475.430,475.586,475.743,475.900,476.056,476.213,476.370,476.526,476.683,476.839,476.996,477.152,477.309,477.465,477.622,477.778,477.934,478.091,478.247,478.403,478.559,478.716,478.872,479.028,479.184,479.340,479.496,479.652,479.808,479.964,480.120,480.276,480.432,480.588,480.744,480.900,481.056,481.212,481.367,481.523,481.679,481.835,481.990,482.146,482.301,482.457,482.613,482.768,482.924,483.079,483.235,483.390,483.545,483.701,483.856,484.011,484.167,484.322,484.477,484.633,484.788,484.943,485.098,485.253,485.408,485.563,485.718,485.873,486.028,486.183,486.338,486.493,486.648,486.803,486.958,487.112,487.267,487.422,487.577,487.731,487.886,488.041,488.195,488.350,488.504,488.659,488.813,488.968,489.122,489.277,489.431,489.586,489.740,489.894,490.048,490.203,490.357,490.511,490.665,490.820,490.974,491.128,491.282,491.436,491.590,491.744,491.898,492.052,492.206,492.360,492.513,492.667,492.821,492.975,493.129,493.282,493.436,493.590,493.743,493.897,494.051,494.204,494.358,494.511,494.665,494.818,494.971,495.125,495.278,495.432,495.585,495.738,495.892,496.045,496.198,496.351,496.504,496.657,496.811,496.964,497.117,497.270,497.423,497.576,497.729,497.881,498.034,498.187,498.340,498.493,498.646,498.798,498.951,499.104,499.256,499.409,499.562,499.714,499.867,500.019,500.172,500.324,500.477,500.629,500.782,500.934,501.086,501.239,501.391,501.543,501.695,501.848,502.000,502.152,502.304,502.456,502.608,502.760,502.912,503.064,503.216,503.368,503.520,503.672,503.824,503.975,504.127,504.279,504.431,504.582,504.734,504.886,505.037,505.189,505.341,505.492,505.644,505.795,505.947,506.098,506.249,506.401,506.552,506.703,506.855,507.006,507.157,507.308,507.460,507.611,507.762,507.913,508.064,508.215,508.366,508.517,508.668,508.819,508.970,509.121,509.272,509.422,509.573,509.724,509.875,510.025,510.176,510.327,510.477,510.628,510.778,510.929,511.079,511.230,511.380,511.531,511.681,511.832,511.982,512.132,512.283,512.433,512.583,512.733,512.883,513.034,513.184,513.334,513.484,513.634,513.784,513.934,514.084,514.234,514.384,514.533,514.683,514.833,514.983,515.133,515.282,515.432,515.582,515.731,515.881,516.031,516.180,516.330,516.479,516.629,516.778,516.927,517.077,517.226,517.375,517.525,517.674,517.823,517.972,518.122,518.271,518.420,518.569,518.718,518.867,519.016,519.165,519.314,519.463,519.612,519.761,519.910,520.058,520.207,520.356,520.505,520.653,520.802,520.951,521.099,521.248,521.396,521.545,521.694,521.842,521.990,522.139,522.287,522.436,522.584,522.732,522.880,523.029,523.177,523.325,523.473,523.621,523.769,523.918,524.066,524.214,524.362,524.510,524.657,524.805,524.953,525.101,525.249,525.397,525.544,525.692,525.840,525.987,526.135,526.283,526.430,526.578,526.725,526.873,527.020,527.168,527.315,527.463,527.610,527.757,527.905,528.052,528.199,528.346,528.493,528.641,528.788,528.935,529.082,529.229,529.376,529.523,529.670,529.817,529.964,530.110,Pb-368nm_slope,Pb-368nm_intercept,Pb-368nm_background,Pb-368nm_predict,Pb-406nm_slope,Pb-406nm_intercept,Pb-406nm_background,Pb-406nm_predict,Zn-214nm_slope,Zn-214nm_intercept,Zn-214nm_background,Zn-214nm_predict,Ni-232nm_slope,Ni-232nm_intercept,Ni-232nm_background,Ni-232nm_predict,Cu-327nm_slope,Cu-327nm_intercept,Cu-327nm_background,Cu-327nm_predict
